Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
5726;0,217;A AC;19.01.22 10:37:45,5;0:00:04,5;19.01.22 10:37:49,9;0,2321;A AC;0,215551111111111;A AC;19.01.22 10:37:49,6;0,2059;A AC;Stable;19.01.22 10:37:50,0
5727;0,1766;A AC;19.01.22 10:37:50,0;0:00:00,4;19.01.22 10:37:50,3;0,1869;A AC;0,159925;A AC;19.01.22 10:37:50,2;0,1332;A AC;Unstable;19.01.22 10:37:50,4
5728;0,2159;A AC;19.01.22 10:37:50,4;0:00:00,1;19.01.22 10:37:50,4;0,2159;A AC;0,2159;A AC;19.01.22 10:37:50,4;0,2159;A AC;Interval;19.01.22 10:37:50,5
5729;0,2232;A AC;19.01.22 10:37:50,5;0:00:02,1;19.01.22 10:37:50,7;0,2575;A AC;0,237066666666667;A AC;19.01.22 10:37:52,4;0,2217;A AC;Unstable;19.01.22 10:37:52,6
5730;0,2656;A AC;19.01.22 10:37:52,6;0:00:01,0;19.01.22 10:37:52,9;0,2699;A AC;0,2638;A AC;19.01.22 10:37:53,4;0,2529;A AC;Stable;19.01.22 10:37:53,6
5731;0,2453;A AC;19.01.22 10:37:53,6;0:00:00,3;19.01.22 10:37:53,8;0,2549;A AC;0,246233333333333;A AC;19.01.22 10:37:53,7;0,2385;A AC;Unstable;19.01.22 10:37:53,9
5732;0,267;A AC;19.01.22 10:37:53,9;0:00:01,6;19.01.22 10:37:55,1;0,2695;A AC;0,25935;A AC;19.01.22 10:37:54,1;0,252;A AC;Interval;19.01.22 10:37:55,5
5733;0,2693;A AC;19.01.22 10:37:55,5;0:00:01,1;19.01.22 10:37:55,5;0,2693;A AC;0,262227272727273;A AC;19.01.22 10:37:56,1;0,2516;A AC;Stable;19.01.22 10:37:56,6
5734;0,2464;A AC;19.01.22 10:37:56,6;0:00:00,5;19.01.22 10:37:57,0;0,2644;A AC;0,25516;A AC;19.01.22 10:37:56,6;0,2464;A AC;Unstable;19.01.22 10:37:57,1
5735;0,2706;A AC;19.01.22 10:37:57,1;0:00:01,3;19.01.22 10:37:57,1;0,2706;A AC;0,259846153846154;A AC;19.01.22 10:37:57,9;0,2503;A AC;Stable;19.01.22 10:37:58,4
5736;0,2463;A AC;19.01.22 10:37:58,4;0:00:01,0;19.01.22 10:37:59,2;0,2558;A AC;0,21075;A AC;19.01.22 10:37:58,7;0,1395;A AC;Unstable;19.01.22 10:37:59,4
5737;0,2317;A AC;19.01.22 10:37:59,4;0:00:01,0;19.01.22 10:38:00,4;0,2554;A AC;0,24012;A AC;19.01.22 10:38:00,0;0,2288;A AC;Interval;19.01.22 10:38:00,5
5738;0,2438;A AC;19.01.22 10:38:00,5;0:00:00,8;19.01.22 10:38:01,2;0,304;A AC;0,2457375;A AC;19.01.22 10:38:00,9;0,2226;A AC;Unstable;19.01.22 10:38:01,3
5739;0,324;A AC;19.01.22 10:38:01,3;0:00:02,7;19.01.22 10:38:01,6;0,3417;A AC;0,33747037037037;A AC;19.01.22 10:38:01,3;0,324;A AC;Stable;19.01.22 10:38:04,0
5740;0,3074;A AC;19.01.22 10:38:04,0;0:00:01,1;19.01.22 10:38:04,0;0,3074;A AC;0,222054545454545;A AC;19.01.22 10:38:04,3;0,1443;A AC;Unstable;19.01.22 10:38:05,1
5741;0,2301;A AC;19.01.22 10:38:05,1;0:00:00,4;19.01.22 10:38:05,2;0,2462;A AC;0,24175;A AC;19.01.22 10:38:05,1;0,2301;A AC;Interval;19.01.22 10:38:05,5
5742;0,2348;A AC;19.01.22 10:38:05,5;0:00:01,3;19.01.22 10:38:06,7;0,3372;A AC;0,239638461538462;A AC;19.01.22 10:38:05,7;0,2032;A AC;Unstable;19.01.22 10:38:06,8
5743;0,3711;A AC;19.01.22 10:38:06,8;0:00:01,8;19.01.22 10:38:08,4;0,3883;A AC;0,384905555555556;A AC;19.01.22 10:38:06,8;0,3711;A AC;Stable;19.01.22 10:38:08,6
5744;0,3292;A AC;19.01.22 10:38:08,6;0:00:01,1;19.01.22 10:38:08,6;0,3292;A AC;0,225781818181818;A AC;19.01.22 10:38:08,9;0,1461;A AC;Unstable;19.01.22 10:38:09,7
5745;0,2325;A AC;19.01.22 10:38:09,7;0:00:00,8;19.01.22 10:38:09,8;0,25;A AC;0,23645;A AC;19.01.22 10:38:10,2;0,2266;A AC;Interval;19.01.22 10:38:10,5
5746;0,2537;A AC;19.01.22 10:38:10,5;0:00:01,0;19.01.22 10:38:11,4;0,3543;A AC;0,25744;A AC;19.01.22 10:38:11,0;0,2257;A AC;Unstable;19.01.22 10:38:11,5
5747;0,3815;A AC;19.01.22 10:38:11,5;0:00:01,5;19.01.22 10:38:12,8;0,399;A AC;0,39412;A AC;19.01.22 10:38:11,5;0,3815;A AC;Stable;19.01.22 10:38:13,0
5748;0,3184;A AC;19.01.22 10:38:13,0;0:00:01,7;19.01.22 10:38:13,0;0,3184;A AC;0,226829411764706;A AC;19.01.22 10:38:13,3;0,1457;A AC;Unstable;19.01.22 10:38:14,7
5749;0,2512;A AC;19.01.22 10:38:14,7;0:00:00,7;19.01.22 10:38:14,9;0,2574;A AC;0,245485714285714;A AC;19.01.22 10:38:15,3;0,2341;A AC;Interval;19.01.22 10:38:15,4
5750;0,229;A AC;19.01.22 10:38:15,4;0:00:00,7;19.01.22 10:38:16,0;0,3716;A AC;0,294528571428571;A AC;19.01.22 10:38:15,5;0,2229;A AC;Unstable;19.01.22 10:38:16,1
5751;0,3883;A AC;19.01.22 10:38:16,1;0:00:01,1;19.01.22 10:38:16,9;0,3988;A AC;0,394618181818182;A AC;19.01.22 10:38:16,1;0,3883;A AC;Stable;19.01.22 10:38:17,3
5752;0,3237;A AC;19.01.22 10:38:17,3;0:00:01,1;19.01.22 10:38:17,3;0,3237;A AC;0,225027272727273;A AC;19.01.22 10:38:17,6;0,1446;A AC;Unstable;19.01.22 10:38:18,4
5753;0,2322;A AC;19.01.22 10:38:18,4;0:00:01,4;19.01.22 10:38:19,2;0,2519;A AC;0,236307142857143;A AC;19.01.22 10:38:19,0;0,2261;A AC;Stable;19.01.22 10:38:19,8
5754;0,2185;A AC;19.01.22 10:38:19,8;0:00:00,4;19.01.22 10:38:20,1;0,3714;A AC;0,279025;A AC;19.01.22 10:38:19,9;0,2138;A AC;Unstable;19.01.22 10:38:20,2
5755;0,3912;A AC;19.01.22 10:38:20,2;0:00:00,3;19.01.22 10:38:20,4;0,3963;A AC;0,391866666666667;A AC;19.01.22 10:38:20,3;0,3881;A AC;Interval;19.01.22 10:38:20,5
5756;0,3909;A AC;19.01.22 10:38:20,5;0:00:04,9;19.01.22 10:38:24,7;0,4001;A AC;0,295042857142857;A AC;19.01.22 10:38:21,6;0,1433;A AC;Unstable;19.01.22 10:38:25,4
5757;0,1609;A AC;19.01.22 10:38:25,4;0:00:00,1;19.01.22 10:38:25,4;0,1609;A AC;0,1609;A AC;19.01.22 10:38:25,4;0,1609;A AC;Interval;19.01.22 10:38:25,5
5758;0,143;A AC;19.01.22 10:38:25,5;0:00:00,4;19.01.22 10:38:25,8;0,2216;A AC;0,193025;A AC;19.01.22 10:38:25,5;0,143;A AC;Unstable;19.01.22 10:38:25,9
5759;0,2399;A AC;19.01.22 10:38:25,9;0:00:01,0;19.01.22 10:38:26,0;0,2554;A AC;0,24031;A AC;19.01.22 10:38:26,5;0,2312;A AC;Stable;19.01.22 10:38:26,9
5760;0,2257;A AC;19.01.22 10:38:26,9;0:00:03,4;19.01.22 10:38:28,7;0,3987;A AC;0,281617647058824;A AC;19.01.22 10:38:29,3;0,1449;A AC;Unstable;19.01.22 10:38:30,3
5761;0,2273;A AC;19.01.22 10:38:30,3;0:00:00,2;19.01.22 10:38:30,4;0,2373;A AC;0,2323;A AC;19.01.22 10:38:30,3;0,2273;A AC;Interval;19.01.22 10:38:30,5
5762;0,2346;A AC;19.01.22 10:38:30,5;0:00:04,8;19.01.22 10:38:32,6;0,3971;A AC;0,263710416666667;A AC;19.01.22 10:38:33,1;0,1416;A AC;Unstable;19.01.22 10:38:35,4
5763;0,2086;A AC;19.01.22 10:38:35,4;0:00:00,1;19.01.22 10:38:35,4;0,2086;A AC;0,2086;A AC;19.01.22 10:38:35,4;0,2086;A AC;Interval;19.01.22 10:38:35,5
5764;0,2267;A AC;19.01.22 10:38:35,5;0:00:04,9;19.01.22 10:38:39,6;0,3978;A AC;0,287442857142857;A AC;19.01.22 10:38:36,8;0,1452;A AC;Unstable;19.01.22 10:38:40,4
5765;0,1446;A AC;19.01.22 10:38:40,4;0:00:00,1;19.01.22 10:38:40,4;0,1446;A AC;0,1446;A AC;19.01.22 10:38:40,4;0,1446;A AC;Interval;19.01.22 10:38:40,5
5766;0,1626;A AC;19.01.22 10:38:40,5;0:00:04,2;19.01.22 10:38:43,2;0,3975;A AC;0,258983333333333;A AC;19.01.22 10:38:43,9;0,1434;A AC;Unstable;19.01.22 10:38:44,7
5767;0,2333;A AC;19.01.22 10:38:44,7;0:00:00,8;19.01.22 10:38:44,8;0,2496;A AC;0,2356125;A AC;19.01.22 10:38:45,2;0,2243;A AC;Interval;19.01.22 10:38:45,5
5768;0,2302;A AC;19.01.22 10:38:45,5;0:00:02,7;19.01.22 10:38:47,0;0,397;A AC;0,275940740740741;A AC;19.01.22 10:38:47,4;0,1509;A AC;Unstable;19.01.22 10:38:48,2
5769;0,2314;A AC;19.01.22 10:38:48,2;0:00:01,4;19.01.22 10:38:49,0;0,2539;A AC;0,237235714285714;A AC;19.01.22 10:38:49,5;0,2273;A AC;Stable;19.01.22 10:38:49,6
5770;0,2208;A AC;19.01.22 10:38:49,6;0:00:00,3;19.01.22 10:38:49,8;0,3093;A AC;0,258666666666667;A AC;19.01.22 10:38:49,6;0,2208;A AC;Unstable;19.01.22 10:38:49,9
5771;0,3757;A AC;19.01.22 10:38:49,9;0:00:00,5;19.01.22 10:38:50,2;0,3993;A AC;0,38744;A AC;19.01.22 10:38:50,4;0,3723;A AC;Interval;19.01.22 10:38:50,5
5772;0,3794;A AC;19.01.22 10:38:50,5;0:00:01,3;19.01.22 10:38:50,5;0,3898;A AC;0,248638461538462;A AC;19.01.22 10:38:50,9;0,1451;A AC;Unstable;19.01.22 10:38:51,8
5773;0,2318;A AC;19.01.22 10:38:51,8;0:00:01,4;19.01.22 10:38:52,6;0,2538;A AC;0,237207142857143;A AC;19.01.22 10:38:53,1;0,2285;A AC;Stable;19.01.22 10:38:53,2
5774;0,2199;A AC;19.01.22 10:38:53,2;0:00:02,0;19.01.22 10:38:53,9;0,398;A AC;0,28359;A AC;19.01.22 10:38:54,5;0,1424;A AC;Unstable;19.01.22 10:38:55,2
5775;0,2363;A AC;19.01.22 10:38:55,2;0:00:00,3;19.01.22 10:38:55,4;0,2475;A AC;0,239133333333333;A AC;19.01.22 10:38:55,3;0,2336;A AC;Interval;19.01.22 10:38:55,5
5776;0,229;A AC;19.01.22 10:38:55,5;0:00:03,2;19.01.22 10:38:57,4;0,395;A AC;0,263025;A AC;19.01.22 10:38:57,9;0,1465;A AC;Unstable;19.01.22 10:38:58,7
5777;0,2319;A AC;19.01.22 10:38:58,7;0:00:01,3;19.01.22 10:38:59,5;0,2549;A AC;0,237876923076923;A AC;19.01.22 10:38:59,3;0,2271;A AC;Stable;19.01.22 10:39:00,0
5778;0,2216;A AC;19.01.22 10:39:00,0;0:00:00,4;19.01.22 10:39:00,3;0,288;A AC;0,232825;A AC;19.01.22 10:39:00,2;0,2092;A AC;Unstable;19.01.22 10:39:00,4
5779;0,3656;A AC;19.01.22 10:39:00,4;0:00:00,1;19.01.22 10:39:00,4;0,3656;A AC;0,3656;A AC;19.01.22 10:39:00,4;0,3656;A AC;Interval;19.01.22 10:39:00,5
5780;0,3895;A AC;19.01.22 10:39:00,5;0:00:01,6;19.01.22 10:39:00,8;0,398;A AC;0,2793625;A AC;19.01.22 10:39:01,4;0,1474;A AC;Unstable;19.01.22 10:39:02,1
5781;0,232;A AC;19.01.22 10:39:02,1;0:00:01,5;19.01.22 10:39:02,9;0,2542;A AC;0,235433333333333;A AC;19.01.22 10:39:03,5;0,2211;A AC;Stable;19.01.22 10:39:03,6
5782;0,2086;A AC;19.01.22 10:39:03,6;0:00:01,6;19.01.22 10:39:04,0;0,3961;A AC;0,29001875;A AC;19.01.22 10:39:04,8;0,1451;A AC;Unstable;19.01.22 10:39:05,2
5783;0,2462;A AC;19.01.22 10:39:05,2;0:00:00,2;19.01.22 10:39:05,3;0,2553;A AC;0,25075;A AC;19.01.22 10:39:05,2;0,2462;A AC;Interval;19.01.22 10:39:05,4
5784;0,247;A AC;19.01.22 10:39:05,4;0:00:04,8;19.01.22 10:39:07,7;0,3941;A AC;0,251979166666667;A AC;19.01.22 10:39:08,3;0,1466;A AC;Unstable;19.01.22 10:39:10,3
5785;0,2303;A AC;19.01.22 10:39:10,3;0:00:00,2;19.01.22 10:39:10,3;0,2303;A AC;0,227;A AC;19.01.22 10:39:10,4;0,2237;A AC;Interval;19.01.22 10:39:10,5
5786;0,2227;A AC;19.01.22 10:39:10,5;0:00:04,8;19.01.22 10:39:11,2;0,3981;A AC;0,2688875;A AC;19.01.22 10:39:11,7;0,1342;A AC;Unstable;19.01.22 10:39:15,3
5787;0,2172;A AC;19.01.22 10:39:15,3;0:00:00,2;19.01.22 10:39:15,4;0,2245;A AC;0,22085;A AC;19.01.22 10:39:15,3;0,2172;A AC;Interval;19.01.22 10:39:15,5
5788;0,2376;A AC;19.01.22 10:39:15,5;0:00:04,6;19.01.22 10:39:18,0;0,3976;A AC;0,25124347826087;A AC;19.01.22 10:39:18,5;0,1397;A AC;Unstable;19.01.22 10:39:20,1
5789;0,2559;A AC;19.01.22 10:39:20,1;0:00:00,4;19.01.22 10:39:20,1;0,2559;A AC;0,244425;A AC;19.01.22 10:39:20,4;0,2358;A AC;Interval;19.01.22 10:39:20,5
5790;0,2317;A AC;19.01.22 10:39:20,5;0:00:04,8;19.01.22 10:39:21,4;0,3967;A AC;0,267529166666667;A AC;19.01.22 10:39:25,2;0,1441;A AC;Unstable;19.01.22 10:39:25,3
5791;0,1942;A AC;19.01.22 10:39:25,3;0:00:00,1;19.01.22 10:39:25,3;0,1942;A AC;0,1942;A AC;19.01.22 10:39:25,3;0,1942;A AC;Interval;19.01.22 10:39:25,4
5792;0,2177;A AC;19.01.22 10:39:25,4;0:00:04,7;19.01.22 10:39:28,2;0,3924;A AC;0,249185106382979;A AC;19.01.22 10:39:28,6;0,1416;A AC;Unstable;19.01.22 10:39:30,2
5793;0,2507;A AC;19.01.22 10:39:30,2;0:00:00,3;19.01.22 10:39:30,2;0,2507;A AC;0,245333333333333;A AC;19.01.22 10:39:30,4;0,2408;A AC;Interval;19.01.22 10:39:30,5
5794;0,2343;A AC;19.01.22 10:39:30,5;0:00:04,9;19.01.22 10:39:31,4;0,3938;A AC;0,267787755102041;A AC;19.01.22 10:39:35,3;0,146;A AC;Unstable;19.01.22 10:39:35,4
5795;0,1998;A AC;19.01.22 10:39:35,4;0:00:00,1;19.01.22 10:39:35,4;0,1998;A AC;0,1998;A AC;19.01.22 10:39:35,4;0,1998;A AC;Interval;19.01.22 10:39:35,5
5796;0,2183;A AC;19.01.22 10:39:35,5;0:00:04,7;19.01.22 10:39:38,1;0,3946;A AC;0,250344680851064;A AC;19.01.22 10:39:38,6;0,1439;A AC;Unstable;19.01.22 10:39:40,2
5797;0,2529;A AC;19.01.22 10:39:40,2;0:00:00,2;19.01.22 10:39:40,2;0,2529;A AC;0,2506;A AC;19.01.22 10:39:40,3;0,2483;A AC;Interval;19.01.22 10:39:40,4
5798;0,2426;A AC;19.01.22 10:39:40,4;0:00:04,9;19.01.22 10:39:44,8;0,3923;A AC;0,271320408163265;A AC;19.01.22 10:39:42,0;0,1432;A AC;Unstable;19.01.22 10:39:45,4
5799;0,1579;A AC;19.01.22 10:39:45,4;0:00:00,1;19.01.22 10:39:45,4;0,1579;A AC;0,1579;A AC;19.01.22 10:39:45,4;0,1579;A AC;Interval;19.01.22 10:39:45,5
5800;0,1415;A AC;19.01.22 10:39:45,5;0:00:04,9;19.01.22 10:39:48,4;0,3989;A AC;0,248248979591837;A AC;19.01.22 10:39:45,5;0,1415;A AC;Unstable;19.01.22 10:39:50,4
5801;0,2542;A AC;19.01.22 10:39:50,4;0:00:00,1;19.01.22 10:39:50,4;0,2542;A AC;0,2542;A AC;19.01.22 10:39:50,4;0,2542;A AC;Interval;19.01.22 10:39:50,5
5802;0,255;A AC;19.01.22 10:39:50,5;0:00:02,5;19.01.22 10:39:51,8;0,4007;A AC;0,269772;A AC;19.01.22 10:39:52,2;0,1498;A AC;Unstable;19.01.22 10:39:53,0
5803;0,2312;A AC;19.01.22 10:39:53,0;0:00:01,4;19.01.22 10:39:53,9;0,2507;A AC;0,234714285714286;A AC;19.01.22 10:39:53,2;0,2249;A AC;Stable;19.01.22 10:39:54,4
5804;0,2148;A AC;19.01.22 10:39:54,4;0:00:01,1;19.01.22 10:39:54,7;0,2224;A AC;0,218981818181818;A AC;19.01.22 10:39:54,5;0,207;A AC;Interval;19.01.22 10:39:55,5
5805;0,2177;A AC;19.01.22 10:39:55,5;0:00:04,9;19.01.22 10:39:56,9;0,2226;A AC;0,216867346938776;A AC;19.01.22 10:39:56,2;0,211;A AC;Interval;19.01.22 10:40:00,5
5806;0,2156;A AC;19.01.22 10:40:00,5;0:00:05,0;19.01.22 10:40:05,3;0,2229;A AC;0,21557;A AC;19.01.22 10:40:02,3;0,208;A AC;Interval;19.01.22 10:40:05,5
5807;0,2122;A AC;19.01.22 10:40:05,5;0:00:03,4;19.01.22 10:40:06,7;0,2588;A AC;0,224141176470588;A AC;19.01.22 10:40:06,2;0,1333;A AC;Unstable;19.01.22 10:40:08,9
5808;0,2633;A AC;19.01.22 10:40:08,9;0:00:01,6;19.01.22 10:40:10,0;0,2741;A AC;0,261925;A AC;19.01.22 10:40:09,8;0,2512;A AC;Interval;19.01.22 10:40:10,5
5809;0,2641;A AC;19.01.22 10:40:10,5;0:00:00,9;19.01.22 10:40:10,9;0,2738;A AC;0,2625;A AC;19.01.22 10:40:11,3;0,2472;A AC;Unstable;19.01.22 10:40:11,4
5810;0,2418;A AC;19.01.22 10:40:11,4;0:00:01,5;19.01.22 10:40:12,2;0,2662;A AC;0,254726666666667;A AC;19.01.22 10:40:11,4;0,2418;A AC;Stable;19.01.22 10:40:12,9
5811;0,2747;A AC;19.01.22 10:40:12,9;0:00:02,2;19.01.22 10:40:12,9;0,2747;A AC;0,238759090909091;A AC;19.01.22 10:40:14,7;0,1357;A AC;Unstable;19.01.22 10:40:15,1
5812;0,2413;A AC;19.01.22 10:40:15,1;0:00:00,3;19.01.22 10:40:15,2;0,2559;A AC;0,249233333333333;A AC;19.01.22 10:40:15,1;0,2413;A AC;Interval;19.01.22 10:40:15,4
5813;0,234;A AC;19.01.22 10:40:15,4;0:00:02,0;19.01.22 10:40:17,4;0,3274;A AC;0,24519;A AC;19.01.22 10:40:15,7;0,2131;A AC;Unstable;19.01.22 10:40:17,5
5814;0,335;A AC;19.01.22 10:40:17,5;0:00:02,6;19.01.22 10:40:19,9;0,345;A AC;0,339838461538462;A AC;19.01.22 10:40:18,7;0,3312;A AC;Stable;19.01.22 10:40:20,1
5815;0,3108;A AC;19.01.22 10:40:20,1;0:00:00,3;19.01.22 10:40:20,1;0,3108;A AC;0,2493;A AC;19.01.22 10:40:20,3;0,1821;A AC;Unstable;19.01.22 10:40:20,4
5816;0,1465;A AC;19.01.22 10:40:20,4;0:00:00,1;19.01.22 10:40:20,4;0,1465;A AC;0,1465;A AC;19.01.22 10:40:20,4;0,1465;A AC;Interval;19.01.22 10:40:20,5
5817;0,158;A AC;19.01.22 10:40:20,5;0:00:02,4;19.01.22 10:40:22,8;0,3276;A AC;0,23585;A AC;19.01.22 10:40:20,5;0,158;A AC;Unstable;19.01.22 10:40:22,9
5818;0,3684;A AC;19.01.22 10:40:22,9;0:00:01,9;19.01.22 10:40:23,5;0,3877;A AC;0,382957894736842;A AC;19.01.22 10:40:24,7;0,3614;A AC;Stable;19.01.22 10:40:24,8
5819;0,2828;A AC;19.01.22 10:40:24,8;0:00:00,5;19.01.22 10:40:24,8;0,2828;A AC;0,19664;A AC;19.01.22 10:40:25,1;0,1454;A AC;Unstable;19.01.22 10:40:25,3
5820;0,2221;A AC;19.01.22 10:40:25,3;0:00:00,2;19.01.22 10:40:25,4;0,2254;A AC;0,22375;A AC;19.01.22 10:40:25,3;0,2221;A AC;Interval;19.01.22 10:40:25,5
5821;0,2516;A AC;19.01.22 10:40:25,5;0:00:00,3;19.01.22 10:40:25,6;0,2548;A AC;0,250366666666667;A AC;19.01.22 10:40:25,7;0,2447;A AC;Unstable;19.01.22 10:40:25,8
5822;0,2319;A AC;19.01.22 10:40:25,8;0:00:01,5;19.01.22 10:40:26,7;0,2545;A AC;0,234913333333333;A AC;19.01.22 10:40:26,5;0,2222;A AC;Stable;19.01.22 10:40:27,3
5823;0,2059;A AC;19.01.22 10:40:27,3;0:00:00,3;19.01.22 10:40:27,5;0,3587;A AC;0,274566666666667;A AC;19.01.22 10:40:27,3;0,2059;A AC;Unstable;19.01.22 10:40:27,6
5824;0,3857;A AC;19.01.22 10:40:27,6;0:00:01,6;19.01.22 10:40:28,9;0,3995;A AC;0,3948125;A AC;19.01.22 10:40:29,1;0,38;A AC;Stable;19.01.22 10:40:29,2
5825;0,2935;A AC;19.01.22 10:40:29,2;0:00:01,0;19.01.22 10:40:29,2;0,2935;A AC;0,22039;A AC;19.01.22 10:40:29,5;0,1467;A AC;Unstable;19.01.22 10:40:30,2
5826;0,2329;A AC;19.01.22 10:40:30,2;0:00:00,3;19.01.22 10:40:30,3;0,2406;A AC;0,237866666666667;A AC;19.01.22 10:40:30,2;0,2329;A AC;Interval;19.01.22 10:40:30,5
5827;0,2357;A AC;19.01.22 10:40:30,5;0:00:01,2;19.01.22 10:40:31,1;0,2546;A AC;0,235883333333333;A AC;19.01.22 10:40:31,6;0,2219;A AC;Stable;19.01.22 10:40:31,7
5828;0,2087;A AC;19.01.22 10:40:31,7;0:00:00,3;19.01.22 10:40:31,9;0,3463;A AC;0,269733333333333;A AC;19.01.22 10:40:31,7;0,2087;A AC;Unstable;19.01.22 10:40:32,0
5829;0,3821;A AC;19.01.22 10:40:32,0;0:00:01,3;19.01.22 10:40:32,6;0,4019;A AC;0,395192307692308;A AC;19.01.22 10:40:32,0;0,3821;A AC;Stable;19.01.22 10:40:33,3
5830;0,2957;A AC;19.01.22 10:40:33,3;0:00:01,0;19.01.22 10:40:33,3;0,2957;A AC;0,21946;A AC;19.01.22 10:40:33,6;0,1423;A AC;Unstable;19.01.22 10:40:34,4
5831;0,2371;A AC;19.01.22 10:40:34,4;0:00:01,1;19.01.22 10:40:35,3;0,2514;A AC;0,237518181818182;A AC;19.01.22 10:40:35,1;0,2238;A AC;Interval;19.01.22 10:40:35,5
5832;0,2415;A AC;19.01.22 10:40:35,5;0:00:00,7;19.01.22 10:40:36,1;0,3503;A AC;0,2537;A AC;19.01.22 10:40:35,8;0,2243;A AC;Unstable;19.01.22 10:40:36,2
5833;0,3812;A AC;19.01.22 10:40:36,2;0:00:01,2;19.01.22 10:40:36,9;0,3969;A AC;0,387366666666667;A AC;19.01.22 10:40:37,3;0,37;A AC;Stable;19.01.22 10:40:37,4
5834;0,2959;A AC;19.01.22 10:40:37,4;0:00:02,8;19.01.22 10:40:40,1;0,3458;A AC;0,232628571428571;A AC;19.01.22 10:40:37,7;0,1428;A AC;Unstable;19.01.22 10:40:40,2
5835;0,3762;A AC;19.01.22 10:40:40,2;0:00:00,3;19.01.22 10:40:40,3;0,3916;A AC;0,385333333333333;A AC;19.01.22 10:40:40,2;0,3762;A AC;Interval;19.01.22 10:40:40,5
5836;0,3953;A AC;19.01.22 10:40:40,5;0:00:04,9;19.01.22 10:40:40,7;0,3978;A AC;0,288975510204082;A AC;19.01.22 10:40:41,6;0,1411;A AC;Unstable;19.01.22 10:40:45,4
5837;0,1401;A AC;19.01.22 10:40:45,4;0:00:00,1;19.01.22 10:40:45,4;0,1401;A AC;0,1401;A AC;19.01.22 10:40:45,4;0,1401;A AC;Interval;19.01.22 10:40:45,5
5838;0,1752;A AC;19.01.22 10:40:45,5;0:00:04,4;19.01.22 10:40:48,5;0,3971;A AC;0,266493181818182;A AC;19.01.22 10:40:49,2;0,1435;A AC;Unstable;19.01.22 10:40:49,9
5839;0,2363;A AC;19.01.22 10:40:49,9;0:00:00,5;19.01.22 10:40:50,1;0,2473;A AC;0,23686;A AC;19.01.22 10:40:50,0;0,2299;A AC;Interval;19.01.22 10:40:50,4
5840;0,2327;A AC;19.01.22 10:40:50,4;0:00:03,2;19.01.22 10:40:52,5;0,396;A AC;0,27416875;A AC;19.01.22 10:40:52,9;0,1508;A AC;Unstable;19.01.22 10:40:53,7
5841;0,2334;A AC;19.01.22 10:40:53,7;0:00:01,4;19.01.22 10:40:54,6;0,2539;A AC;0,236721428571429;A AC;19.01.22 10:40:54,3;0,2244;A AC;Stable;19.01.22 10:40:55,1
5842;0,2178;A AC;19.01.22 10:40:55,1;0:00:00,3;19.01.22 10:40:55,3;0,2824;A AC;0,2476;A AC;19.01.22 10:40:55,1;0,2178;A AC;Unstable;19.01.22 10:40:55,4
5843;0,3629;A AC;19.01.22 10:40:55,4;0:00:00,1;19.01.22 10:40:55,4;0,3629;A AC;0,3629;A AC;19.01.22 10:40:55,4;0,3629;A AC;Interval;19.01.22 10:40:55,5
5844;0,3851;A AC;19.01.22 10:40:55,5;0:00:01,8;19.01.22 10:40:56,0;0,3985;A AC;0,288427777777778;A AC;19.01.22 10:40:56,5;0,1416;A AC;Unstable;19.01.22 10:40:57,3
5845;0,2329;A AC;19.01.22 10:40:57,3;0:00:01,6;19.01.22 10:40:58,1;0,2553;A AC;0,2369125;A AC;19.01.22 10:40:58,6;0,2264;A AC;Stable;19.01.22 10:40:58,9
5846;0,3237;A AC;19.01.22 10:40:58,9;0:00:01,3;19.01.22 10:40:59,3;0,3954;A AC;0,316515384615385;A AC;19.01.22 10:41:00,0;0,1475;A AC;Unstable;19.01.22 10:41:00,2
5847;0,2092;A AC;19.01.22 10:41:00,2;0:00:00,3;19.01.22 10:41:00,4;0,2273;A AC;0,220133333333333;A AC;19.01.22 10:41:00,2;0,2092;A AC;Interval;19.01.22 10:41:00,5
5848;0,2585;A AC;19.01.22 10:41:00,5;0:00:00,3;19.01.22 10:41:00,5;0,2585;A AC;0,2533;A AC;19.01.22 10:41:00,7;0,2458;A AC;Unstable;19.01.22 10:41:00,8
5849;0,2341;A AC;19.01.22 10:41:00,8;0:00:01,6;19.01.22 10:41:01,6;0,2558;A AC;0,23798125;A AC;19.01.22 10:41:02,2;0,2256;A AC;Stable;19.01.22 10:41:02,4
5850;0,282;A AC;19.01.22 10:41:02,4;0:00:02,7;19.01.22 10:41:03,0;0,3959;A AC;0,274555555555556;A AC;19.01.22 10:41:03,6;0,144;A AC;Unstable;19.01.22 10:41:05,1
5851;0,2447;A AC;19.01.22 10:41:05,1;0:00:00,3;19.01.22 10:41:05,2;0,2499;A AC;0,246533333333333;A AC;19.01.22 10:41:05,1;0,2447;A AC;Interval;19.01.22 10:41:05,4
5852;0,235;A AC;19.01.22 10:41:05,4;0:00:04,9;19.01.22 10:41:10,0;0,3973;A AC;0,279791836734694;A AC;19.01.22 10:41:07,0;0,1475;A AC;Unstable;19.01.22 10:41:10,4
5853;0,2129;A AC;19.01.22 10:41:10,4;0:00:00,1;19.01.22 10:41:10,4;0,2129;A AC;0,2129;A AC;19.01.22 10:41:10,4;0,2129;A AC;Interval;19.01.22 10:41:10,5
