Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
734;0,2368;A AC;18.01.22 9:06:25,3;0:00:01,6;18.01.22 9:06:26,8;0,3674;A AC;0,24614375;A AC;18.01.22 9:06:25,8;0,209;A AC;Unstable;18.01.22 9:06:26,9
735;0,3856;A AC;18.01.22 9:06:26,9;0:00:01,6;18.01.22 9:06:28,2;0,3943;A AC;0,3919125;A AC;18.01.22 9:06:26,9;0,3856;A AC;Stable;18.01.22 9:06:28,6
736;0,3681;A AC;18.01.22 9:06:28,6;0:00:01,6;18.01.22 9:06:28,6;0,3681;A AC;0,23651875;A AC;18.01.22 9:06:29,0;0,1436;A AC;Unstable;18.01.22 9:06:30,2
737;0,233;A AC;18.01.22 9:06:30,2;0:00:00,2;18.01.22 9:06:30,2;0,233;A AC;0,22765;A AC;18.01.22 9:06:30,3;0,2223;A AC;Interval;18.01.22 9:06:30,4
738;0,2036;A AC;18.01.22 9:06:30,4;0:00:01,1;18.01.22 9:06:31,4;0,3585;A AC;0,247654545454545;A AC;18.01.22 9:06:30,4;0,2036;A AC;Unstable;18.01.22 9:06:31,5
739;0,3829;A AC;18.01.22 9:06:31,5;0:00:01,7;18.01.22 9:06:32,9;0,3948;A AC;0,3925;A AC;18.01.22 9:06:31,5;0,3829;A AC;Stable;18.01.22 9:06:33,2
740;0,3462;A AC;18.01.22 9:06:33,2;0:00:01,9;18.01.22 9:06:33,2;0,3462;A AC;0,231010526315789;A AC;18.01.22 9:06:33,5;0,1521;A AC;Unstable;18.01.22 9:06:35,1
741;0,2476;A AC;18.01.22 9:06:35,1;0:00:00,3;18.01.22 9:06:35,2;0,249;A AC;0,2472;A AC;18.01.22 9:06:35,3;0,245;A AC;Interval;18.01.22 9:06:35,4
742;0,2357;A AC;18.01.22 9:06:35,4;0:00:00,6;18.01.22 9:06:35,9;0,3158;A AC;0,245283333333333;A AC;18.01.22 9:06:35,7;0,2252;A AC;Unstable;18.01.22 9:06:36,0
743;0,3722;A AC;18.01.22 9:06:36,0;0:00:01,8;18.01.22 9:06:37,5;0,3943;A AC;0,390894444444444;A AC;18.01.22 9:06:36,0;0,3722;A AC;Stable;18.01.22 9:06:37,8
744;0,3217;A AC;18.01.22 9:06:37,8;0:00:02,2;18.01.22 9:06:37,8;0,3217;A AC;0,232668181818182;A AC;18.01.22 9:06:38,1;0,147;A AC;Unstable;18.01.22 9:06:40,0
745;0,2364;A AC;18.01.22 9:06:40,0;0:00:00,3;18.01.22 9:06:40,0;0,2364;A AC;0,2329;A AC;18.01.22 9:06:40,2;0,2281;A AC;Interval;18.01.22 9:06:40,3
746;0,2201;A AC;18.01.22 9:06:40,3;0:00:04,8;18.01.22 9:06:41,6;0,394;A AC;0,289308333333333;A AC;18.01.22 9:06:42,6;0,1471;A AC;Unstable;18.01.22 9:06:45,1
747;0,3727;A AC;18.01.22 9:06:45,1;0:00:00,2;18.01.22 9:06:45,2;0,3868;A AC;0,37975;A AC;18.01.22 9:06:45,1;0,3727;A AC;Interval;18.01.22 9:06:45,3
748;0,3907;A AC;18.01.22 9:06:45,3;0:00:01,7;18.01.22 9:06:46,9;0,3949;A AC;0,392858823529412;A AC;18.01.22 9:06:47,0;0,3896;A AC;Stable;18.01.22 9:06:47,1
749;0,3071;A AC;18.01.22 9:06:47,1;0:00:02,8;18.01.22 9:06:49,8;0,3201;A AC;0,234046428571429;A AC;18.01.22 9:06:47,4;0,1469;A AC;Unstable;18.01.22 9:06:49,9
750;0,372;A AC;18.01.22 9:06:49,9;0:00:00,5;18.01.22 9:06:50,3;0,3936;A AC;0,38744;A AC;18.01.22 9:06:49,9;0,372;A AC;Interval;18.01.22 9:06:50,4
751;0,3866;A AC;18.01.22 9:06:50,4;0:00:01,3;18.01.22 9:06:51,4;0,3956;A AC;0,3935;A AC;18.01.22 9:06:50,4;0,3866;A AC;Stable;18.01.22 9:06:51,7
752;0,346;A AC;18.01.22 9:06:51,7;0:00:02,8;18.01.22 9:06:51,7;0,346;A AC;0,237260714285714;A AC;18.01.22 9:06:52,0;0,1517;A AC;Unstable;18.01.22 9:06:54,5
753;0,3729;A AC;18.01.22 9:06:54,5;0:00:00,8;18.01.22 9:06:54,8;0,3958;A AC;0,3888875;A AC;18.01.22 9:06:54,5;0,3729;A AC;Interval;18.01.22 9:06:55,3
754;0,3892;A AC;18.01.22 9:06:55,3;0:00:01,1;18.01.22 9:06:55,6;0,3957;A AC;0,390745454545455;A AC;18.01.22 9:06:56,3;0,3764;A AC;Stable;18.01.22 9:06:56,4
755;0,2946;A AC;18.01.22 9:06:56,4;0:00:01,0;18.01.22 9:06:56,4;0,2946;A AC;0,2207;A AC;18.01.22 9:06:56,7;0,1459;A AC;Unstable;18.01.22 9:06:57,4
756;0,2344;A AC;18.01.22 9:06:57,4;0:00:01,3;18.01.22 9:06:58,3;0,2563;A AC;0,238907692307692;A AC;18.01.22 9:06:58,1;0,2228;A AC;Stable;18.01.22 9:06:58,7
757;0,2137;A AC;18.01.22 9:06:58,7;0:00:00,5;18.01.22 9:06:59,1;0,3591;A AC;0,25642;A AC;18.01.22 9:06:58,8;0,2093;A AC;Unstable;18.01.22 9:06:59,2
758;0,3826;A AC;18.01.22 9:06:59,2;0:00:01,1;18.01.22 9:06:59,9;0,3933;A AC;0,389654545454545;A AC;18.01.22 9:06:59,2;0,3826;A AC;Interval;18.01.22 9:07:00,3
759;0,3931;A AC;18.01.22 9:07:00,3;0:00:03,6;18.01.22 9:07:00,8;0,3941;A AC;0,271691666666667;A AC;18.01.22 9:07:01,4;0,1485;A AC;Unstable;18.01.22 9:07:04,0
760;0,3817;A AC;18.01.22 9:07:04,0;0:00:01,4;18.01.22 9:07:04,8;0,3934;A AC;0,3906;A AC;18.01.22 9:07:04,0;0,3817;A AC;Interval;18.01.22 9:07:05,4
761;0,3921;A AC;18.01.22 9:07:05,4;0:00:03,3;18.01.22 9:07:05,6;0,3944;A AC;0,258527272727273;A AC;18.01.22 9:07:06,2;0,1457;A AC;Unstable;18.01.22 9:07:08,7
762;0,3784;A AC;18.01.22 9:07:08,7;0:00:01,7;18.01.22 9:07:10,3;0,3955;A AC;0,392029411764706;A AC;18.01.22 9:07:08,7;0,3784;A AC;Interval;18.01.22 9:07:10,4
763;0,3907;A AC;18.01.22 9:07:10,4;0:00:03,1;18.01.22 9:07:10,5;0,394;A AC;0,251045161290323;A AC;18.01.22 9:07:11,0;0,1538;A AC;Unstable;18.01.22 9:07:13,5
764;0,384;A AC;18.01.22 9:07:13,5;0:00:01,8;18.01.22 9:07:14,6;0,3947;A AC;0,392122222222222;A AC;18.01.22 9:07:13,5;0,384;A AC;Interval;18.01.22 9:07:15,3
765;0,3335;A AC;18.01.22 9:07:15,3;0:00:02,8;18.01.22 9:07:15,3;0,3335;A AC;0,235535714285714;A AC;18.01.22 9:07:15,6;0,1471;A AC;Unstable;18.01.22 9:07:18,1
766;0,3753;A AC;18.01.22 9:07:18,1;0:00:01,9;18.01.22 9:07:19,7;0,3952;A AC;0,391984210526316;A AC;18.01.22 9:07:18,1;0,3753;A AC;Stable;18.01.22 9:07:20,1
767;0,3221;A AC;18.01.22 9:07:20,1;0:00:00,2;18.01.22 9:07:20,1;0,3221;A AC;0,2871;A AC;18.01.22 9:07:20,2;0,2521;A AC;Unstable;18.01.22 9:07:20,3
768;0,1804;A AC;18.01.22 9:07:20,3;0:00:00,1;18.01.22 9:07:20,3;0,1804;A AC;0,1804;A AC;18.01.22 9:07:20,3;0,1804;A AC;Interval;18.01.22 9:07:20,4
769;0,1487;A AC;18.01.22 9:07:20,4;0:00:02,5;18.01.22 9:07:22,8;0,3345;A AC;0,234164;A AC;18.01.22 9:07:20,4;0,1487;A AC;Unstable;18.01.22 9:07:22,9
770;0,3785;A AC;18.01.22 9:07:22,9;0:00:02,0;18.01.22 9:07:24,2;0,3962;A AC;0,392825;A AC;18.01.22 9:07:22,9;0,3785;A AC;Stable;18.01.22 9:07:24,9
771;0,2852;A AC;18.01.22 9:07:24,9;0:00:00,4;18.01.22 9:07:24,9;0,2852;A AC;0,204575;A AC;18.01.22 9:07:25,2;0,1469;A AC;Unstable;18.01.22 9:07:25,3
772;0,198;A AC;18.01.22 9:07:25,3;0:00:00,1;18.01.22 9:07:25,3;0,198;A AC;0,198;A AC;18.01.22 9:07:25,3;0,198;A AC;Interval;18.01.22 9:07:25,4
773;0,2215;A AC;18.01.22 9:07:25,4;0:00:00,8;18.01.22 9:07:25,7;0,2592;A AC;0,2413875;A AC;18.01.22 9:07:25,4;0,2215;A AC;Unstable;18.01.22 9:07:26,2
774;0,2341;A AC;18.01.22 9:07:26,2;0:00:01,4;18.01.22 9:07:26,3;0,2407;A AC;0,232271428571429;A AC;18.01.22 9:07:27,4;0,2218;A AC;Stable;18.01.22 9:07:27,6
775;0,3431;A AC;18.01.22 9:07:27,6;0:00:00,1;18.01.22 9:07:27,6;0,3431;A AC;0,3431;A AC;18.01.22 9:07:27,6;0,3431;A AC;Unstable;18.01.22 9:07:27,7
776;0,3693;A AC;18.01.22 9:07:27,7;0:00:02,0;18.01.22 9:07:29,2;0,3955;A AC;0,389225;A AC;18.01.22 9:07:29,6;0,3644;A AC;Stable;18.01.22 9:07:29,7
777;0,2841;A AC;18.01.22 9:07:29,7;0:00:00,4;18.01.22 9:07:29,7;0,2841;A AC;0,1975;A AC;18.01.22 9:07:30,0;0,1536;A AC;Unstable;18.01.22 9:07:30,1
778;0,2097;A AC;18.01.22 9:07:30,1;0:00:00,2;18.01.22 9:07:30,2;0,2224;A AC;0,21605;A AC;18.01.22 9:07:30,1;0,2097;A AC;Interval;18.01.22 9:07:30,3
779;0,2272;A AC;18.01.22 9:07:30,3;0:00:02,2;18.01.22 9:07:32,4;0,3656;A AC;0,246240909090909;A AC;18.01.22 9:07:31,3;0,2131;A AC;Unstable;18.01.22 9:07:32,5
780;0,3843;A AC;18.01.22 9:07:32,5;0:00:01,9;18.01.22 9:07:33,8;0,3944;A AC;0,390989473684211;A AC;18.01.22 9:07:32,5;0,3843;A AC;Stable;18.01.22 9:07:34,4
781;0,2905;A AC;18.01.22 9:07:34,4;0:00:00,8;18.01.22 9:07:34,4;0,2905;A AC;0,2126375;A AC;18.01.22 9:07:34,7;0,1472;A AC;Unstable;18.01.22 9:07:35,2
782;0,2583;A AC;18.01.22 9:07:35,2;0:00:00,1;18.01.22 9:07:35,2;0,2583;A AC;0,2583;A AC;18.01.22 9:07:35,2;0,2583;A AC;Interval;18.01.22 9:07:35,3
783;0,2536;A AC;18.01.22 9:07:35,3;0:00:01,5;18.01.22 9:07:36,3;0,2551;A AC;0,23984;A AC;18.01.22 9:07:36,1;0,2272;A AC;Stable;18.01.22 9:07:36,9
784;0,2252;A AC;18.01.22 9:07:36,9;0:00:00,4;18.01.22 9:07:37,2;0,3349;A AC;0,2497;A AC;18.01.22 9:07:37,0;0,2156;A AC;Unstable;18.01.22 9:07:37,3
785;0,3718;A AC;18.01.22 9:07:37,3;0:00:02,0;18.01.22 9:07:38,8;0,3933;A AC;0,389055;A AC;18.01.22 9:07:37,3;0,3718;A AC;Stable;18.01.22 9:07:39,3
786;0,2962;A AC;18.01.22 9:07:39,3;0:00:00,8;18.01.22 9:07:39,3;0,2962;A AC;0,215375;A AC;18.01.22 9:07:39,6;0,1473;A AC;Unstable;18.01.22 9:07:40,1
787;0,2589;A AC;18.01.22 9:07:40,1;0:00:00,3;18.01.22 9:07:40,1;0,2589;A AC;0,250233333333333;A AC;18.01.22 9:07:40,3;0,2384;A AC;Interval;18.01.22 9:07:40,4
788;0,2397;A AC;18.01.22 9:07:40,4;0:00:01,7;18.01.22 9:07:42,0;0,3379;A AC;0,241235294117647;A AC;18.01.22 9:07:41,0;0,2031;A AC;Unstable;18.01.22 9:07:42,1
789;0,3773;A AC;18.01.22 9:07:42,1;0:00:01,9;18.01.22 9:07:43,7;0,3961;A AC;0,392373684210526;A AC;18.01.22 9:07:42,1;0,3773;A AC;Stable;18.01.22 9:07:44,0
790;0,3169;A AC;18.01.22 9:07:44,0;0:00:01,3;18.01.22 9:07:44,0;0,3169;A AC;0,230261538461538;A AC;18.01.22 9:07:44,3;0,1477;A AC;Unstable;18.01.22 9:07:45,3
791;0,2361;A AC;18.01.22 9:07:45,3;0:00:00,1;18.01.22 9:07:45,3;0,2361;A AC;0,2361;A AC;18.01.22 9:07:45,3;0,2361;A AC;Interval;18.01.22 9:07:45,4
792;0,2418;A AC;18.01.22 9:07:45,4;0:00:01,4;18.01.22 9:07:46,7;0,3491;A AC;0,243321428571429;A AC;18.01.22 9:07:45,7;0,2057;A AC;Unstable;18.01.22 9:07:46,8
793;0,3825;A AC;18.01.22 9:07:46,8;0:00:01,9;18.01.22 9:07:48,6;0,3944;A AC;0,3914;A AC;18.01.22 9:07:46,8;0,3825;A AC;Stable;18.01.22 9:07:48,7
794;0,3357;A AC;18.01.22 9:07:48,7;0:00:01,1;18.01.22 9:07:48,7;0,3357;A AC;0,230181818181818;A AC;18.01.22 9:07:49,0;0,1483;A AC;Unstable;18.01.22 9:07:49,8
795;0,2326;A AC;18.01.22 9:07:49,8;0:00:00,5;18.01.22 9:07:50,2;0,2373;A AC;0,22992;A AC;18.01.22 9:07:50,0;0,2237;A AC;Interval;18.01.22 9:07:50,3
796;0,2299;A AC;18.01.22 9:07:50,3;0:00:01,3;18.01.22 9:07:51,5;0,3378;A AC;0,242230769230769;A AC;18.01.22 9:07:51,3;0,2105;A AC;Unstable;18.01.22 9:07:51,6
797;0,3772;A AC;18.01.22 9:07:51,6;0:00:02,2;18.01.22 9:07:51,9;0,3958;A AC;0,392109090909091;A AC;18.01.22 9:07:51,6;0,3772;A AC;Stable;18.01.22 9:07:53,8
798;0,3184;A AC;18.01.22 9:07:53,8;0:00:01,3;18.01.22 9:07:53,8;0,3184;A AC;0,228576923076923;A AC;18.01.22 9:07:54,1;0,1485;A AC;Unstable;18.01.22 9:07:55,2
799;0,2146;A AC;18.01.22 9:07:55,2;0:00:00,2;18.01.22 9:07:55,3;0,2318;A AC;0,2232;A AC;18.01.22 9:07:55,2;0,2146;A AC;Interval;18.01.22 9:07:55,4
800;0,2365;A AC;18.01.22 9:07:55,4;0:00:01,2;18.01.22 9:07:56,0;0,2415;A AC;0,232383333333333;A AC;18.01.22 9:07:56,4;0,2244;A AC;Stable;18.01.22 9:07:56,6
801;0,2804;A AC;18.01.22 9:07:56,6;0:00:00,2;18.01.22 9:07:56,7;0,3625;A AC;0,32145;A AC;18.01.22 9:07:56,6;0,2804;A AC;Unstable;18.01.22 9:07:56,8
802;0,3844;A AC;18.01.22 9:07:56,8;0:00:01,9;18.01.22 9:07:57,8;0,3959;A AC;0,3909;A AC;18.01.22 9:07:57,4;0,3815;A AC;Stable;18.01.22 9:07:58,7
803;0,3608;A AC;18.01.22 9:07:58,7;0:00:01,1;18.01.22 9:07:58,7;0,3608;A AC;0,235;A AC;18.01.22 9:07:59,1;0,1532;A AC;Unstable;18.01.22 9:07:59,8
804;0,2339;A AC;18.01.22 9:07:59,8;0:00:00,6;18.01.22 9:08:00,2;0,2408;A AC;0,231666666666667;A AC;18.01.22 9:08:00,0;0,2261;A AC;Interval;18.01.22 9:08:00,4
805;0,2132;A AC;18.01.22 9:08:00,4;0:00:01,2;18.01.22 9:08:01,5;0,3456;A AC;0,242616666666667;A AC;18.01.22 9:08:00,5;0,208;A AC;Unstable;18.01.22 9:08:01,6
806;0,3709;A AC;18.01.22 9:08:01,6;0:00:02,0;18.01.22 9:08:03,3;0,3954;A AC;0,39031;A AC;18.01.22 9:08:01,6;0,3709;A AC;Stable;18.01.22 9:08:03,6
807;0,3087;A AC;18.01.22 9:08:03,6;0:00:01,5;18.01.22 9:08:03,6;0,3087;A AC;0,231866666666667;A AC;18.01.22 9:08:03,9;0,1494;A AC;Unstable;18.01.22 9:08:05,1
808;0,2336;A AC;18.01.22 9:08:05,1;0:00:00,2;18.01.22 9:08:05,1;0,2336;A AC;0,2282;A AC;18.01.22 9:08:05,2;0,2228;A AC;Interval;18.01.22 9:08:05,3
809;0,205;A AC;18.01.22 9:08:05,3;0:00:01,1;18.01.22 9:08:06,3;0,3503;A AC;0,247872727272727;A AC;18.01.22 9:08:05,3;0,205;A AC;Unstable;18.01.22 9:08:06,4
810;0,3794;A AC;18.01.22 9:08:06,4;0:00:01,9;18.01.22 9:08:07,7;0,3943;A AC;0,391078947368421;A AC;18.01.22 9:08:06,4;0,3794;A AC;Stable;18.01.22 9:08:08,3
811;0,3565;A AC;18.01.22 9:08:08,3;0:00:01,1;18.01.22 9:08:08,3;0,3565;A AC;0,235463636363636;A AC;18.01.22 9:08:08,6;0,1594;A AC;Unstable;18.01.22 9:08:09,4
812;0,2309;A AC;18.01.22 9:08:09,4;0:00:00,9;18.01.22 9:08:09,5;0,2488;A AC;0,2345;A AC;18.01.22 9:08:10,0;0,226;A AC;Interval;18.01.22 9:08:10,3
813;0,2354;A AC;18.01.22 9:08:10,3;0:00:00,8;18.01.22 9:08:10,4;0,2391;A AC;0,233125;A AC;18.01.22 9:08:10,8;0,2248;A AC;Unstable;18.01.22 9:08:11,2
814;0,2188;A AC;18.01.22 9:08:11,2;0:00:02,8;18.01.22 9:08:13,9;0,2214;A AC;0,209671428571429;A AC;18.01.22 9:08:13,8;0,206;A AC;Stable;18.01.22 9:08:14,0
815;0,1748;A AC;18.01.22 9:08:14,0;0:00:00,6;18.01.22 9:08:14,5;0,2247;A AC;0,183483333333333;A AC;18.01.22 9:08:14,2;0,14;A AC;Unstable;18.01.22 9:08:14,6
816;0,242;A AC;18.01.22 9:08:14,6;0:00:00,8;18.01.22 9:08:14,7;0,2567;A AC;0,245175;A AC;18.01.22 9:08:14,9;0,2344;A AC;Interval;18.01.22 9:08:15,4
817;0,2308;A AC;18.01.22 9:08:15,4;0:00:01,2;18.01.22 9:08:15,8;0,2504;A AC;0,231266666666667;A AC;18.01.22 9:08:15,6;0,209;A AC;Unstable;18.01.22 9:08:16,6
818;0,2586;A AC;18.01.22 9:08:16,6;0:00:01,9;18.01.22 9:08:17,0;0,2722;A AC;0,265089473684211;A AC;18.01.22 9:08:18,4;0,2563;A AC;Stable;18.01.22 9:08:18,5
819;0,24;A AC;18.01.22 9:08:18,5;0:00:01,7;18.01.22 9:08:19,3;0,2599;A AC;0,221741176470588;A AC;18.01.22 9:08:18,8;0,1353;A AC;Unstable;18.01.22 9:08:20,2
820;0,2013;A AC;18.01.22 9:08:20,2;0:00:00,1;18.01.22 9:08:20,2;0,2013;A AC;0,2013;A AC;18.01.22 9:08:20,2;0,2013;A AC;Interval;18.01.22 9:08:20,3
821;0,2349;A AC;18.01.22 9:08:20,3;0:00:01,0;18.01.22 9:08:21,2;0,3188;A AC;0,2467;A AC;18.01.22 9:08:20,9;0,2254;A AC;Unstable;18.01.22 9:08:21,3
822;0,34;A AC;18.01.22 9:08:21,3;0:00:01,3;18.01.22 9:08:21,4;0,347;A AC;0,343461538461538;A AC;18.01.22 9:08:22,5;0,3321;A AC;Stable;18.01.22 9:08:22,6
823;0,2704;A AC;18.01.22 9:08:22,6;0:00:02,5;18.01.22 9:08:22,6;0,2704;A AC;0,227396;A AC;18.01.22 9:08:23,0;0,141;A AC;Unstable;18.01.22 9:08:25,1
824;0,2236;A AC;18.01.22 9:08:25,1;0:00:00,2;18.01.22 9:08:25,2;0,232;A AC;0,2278;A AC;18.01.22 9:08:25,1;0,2236;A AC;Interval;18.01.22 9:08:25,3
825;0,2782;A AC;18.01.22 9:08:25,3;0:00:04,5;18.01.22 9:08:26,4;0,3681;A AC;0,272355555555556;A AC;18.01.22 9:08:27,3;0,1434;A AC;Unstable;18.01.22 9:08:29,9
826;0,3726;A AC;18.01.22 9:08:29,9;0:00:00,5;18.01.22 9:08:30,3;0,3929;A AC;0,3863;A AC;18.01.22 9:08:29,9;0,3726;A AC;Interval;18.01.22 9:08:30,4
827;0,3932;A AC;18.01.22 9:08:30,4;0:00:03,7;18.01.22 9:08:31,0;0,3945;A AC;0,27157027027027;A AC;18.01.22 9:08:31,6;0,1438;A AC;Unstable;18.01.22 9:08:34,1
828;0,3761;A AC;18.01.22 9:08:34,1;0:00:01,3;18.01.22 9:08:35,2;0,3935;A AC;0,390176923076923;A AC;18.01.22 9:08:34,1;0,3761;A AC;Interval;18.01.22 9:08:35,4
829;0,3738;A AC;18.01.22 9:08:35,4;0:00:01,2;18.01.22 9:08:35,4;0,3738;A AC;0,23605;A AC;18.01.22 9:08:35,9;0,1453;A AC;Unstable;18.01.22 9:08:36,6
830;0,2336;A AC;18.01.22 9:08:36,6;0:00:01,4;18.01.22 9:08:37,4;0,2546;A AC;0,237807142857143;A AC;18.01.22 9:08:37,9;0,2221;A AC;Stable;18.01.22 9:08:38,0
831;0,2035;A AC;18.01.22 9:08:38,0;0:00:00,4;18.01.22 9:08:38,3;0,3632;A AC;0,266125;A AC;18.01.22 9:08:38,0;0,2035;A AC;Unstable;18.01.22 9:08:38,4
832;0,3829;A AC;18.01.22 9:08:38,4;0:00:01,3;18.01.22 9:08:39,4;0,394;A AC;0,390769230769231;A AC;18.01.22 9:08:38,4;0,3829;A AC;Stable;18.01.22 9:08:39,7
833;0,3397;A AC;18.01.22 9:08:39,7;0:00:00,4;18.01.22 9:08:39,7;0,3397;A AC;0,266475;A AC;18.01.22 9:08:40,0;0,1847;A AC;Unstable;18.01.22 9:08:40,1
834;0,1479;A AC;18.01.22 9:08:40,1;0:00:00,2;18.01.22 9:08:40,1;0,1479;A AC;0,14585;A AC;18.01.22 9:08:40,2;0,1438;A AC;Interval;18.01.22 9:08:40,3
835;0,2042;A AC;18.01.22 9:08:40,3;0:00:04,6;18.01.22 9:08:43,3;0,3931;A AC;0,285773913043478;A AC;18.01.22 9:08:44,5;0,1442;A AC;Unstable;18.01.22 9:08:44,9
836;0,2414;A AC;18.01.22 9:08:44,9;0:00:00,4;18.01.22 9:08:45,1;0,2589;A AC;0,24875;A AC;18.01.22 9:08:44,9;0,2414;A AC;Interval;18.01.22 9:08:45,3
837;0,2362;A AC;18.01.22 9:08:45,3;0:00:01,7;18.01.22 9:08:47,0;0,3635;A AC;0,247052941176471;A AC;18.01.22 9:08:46,0;0,2071;A AC;Unstable;18.01.22 9:08:47,1
838;0,3833;A AC;18.01.22 9:08:47,1;0:00:01,6;18.01.22 9:08:48,5;0,3952;A AC;0,3915375;A AC;18.01.22 9:08:47,1;0,3833;A AC;Stable;18.01.22 9:08:48,7
839;0,3024;A AC;18.01.22 9:08:48,7;0:00:01,1;18.01.22 9:08:48,7;0,3024;A AC;0,224036363636364;A AC;18.01.22 9:08:49,0;0,1453;A AC;Unstable;18.01.22 9:08:49,8
840;0,2295;A AC;18.01.22 9:08:49,8;0:00:00,6;18.01.22 9:08:49,9;0,247;A AC;0,238616666666667;A AC;18.01.22 9:08:50,3;0,2268;A AC;Interval;18.01.22 9:08:50,4
841;0,2022;A AC;18.01.22 9:08:50,4;0:00:01,1;18.01.22 9:08:51,4;0,3388;A AC;0,241827272727273;A AC;18.01.22 9:08:50,4;0,2022;A AC;Unstable;18.01.22 9:08:51,5
842;0,3781;A AC;18.01.22 9:08:51,5;0:00:01,5;18.01.22 9:08:52,6;0,3941;A AC;0,391353333333333;A AC;18.01.22 9:08:51,5;0,3781;A AC;Stable;18.01.22 9:08:53,0
843;0,3589;A AC;18.01.22 9:08:53,0;0:00:01,9;18.01.22 9:08:53,0;0,3589;A AC;0,232768421052632;A AC;18.01.22 9:08:53,4;0,1468;A AC;Unstable;18.01.22 9:08:54,9
844;0,2448;A AC;18.01.22 9:08:54,9;0:00:00,4;18.01.22 9:08:55,0;0,253;A AC;0,244775;A AC;18.01.22 9:08:55,2;0,2354;A AC;Interval;18.01.22 9:08:55,3
845;0,2362;A AC;18.01.22 9:08:55,3;0:00:00,6;18.01.22 9:08:55,8;0,363;A AC;0,261933333333333;A AC;18.01.22 9:08:55,5;0,2244;A AC;Unstable;18.01.22 9:08:55,9
846;0,3837;A AC;18.01.22 9:08:55,9;0:00:01,6;18.01.22 9:08:57,3;0,3946;A AC;0,39126875;A AC;18.01.22 9:08:56,3;0,3828;A AC;Stable;18.01.22 9:08:57,5
847;0,3509;A AC;18.01.22 9:08:57,5;0:00:02,7;18.01.22 9:08:57,5;0,3509;A AC;0,234355555555556;A AC;18.01.22 9:08:57,9;0,1524;A AC;Unstable;18.01.22 9:09:00,2
848;0,3079;A AC;18.01.22 9:09:00,2;0:00:00,1;18.01.22 9:09:00,2;0,3079;A AC;0,3079;A AC;18.01.22 9:09:00,2;0,3079;A AC;Interval;18.01.22 9:09:00,3
849;0,3688;A AC;18.01.22 9:09:00,3;0:00:00,6;18.01.22 9:09:00,6;0,3922;A AC;0,385983333333333;A AC;18.01.22 9:09:00,3;0,3688;A AC;Unstable;18.01.22 9:09:00,9
850;0,3932;A AC;18.01.22 9:09:00,9;0:00:01,1;18.01.22 9:09:01,9;0,3945;A AC;0,3931;A AC;18.01.22 9:09:01,2;0,3904;A AC;Stable;18.01.22 9:09:02,0
851;0,3658;A AC;18.01.22 9:09:02,0;0:00:02,9;18.01.22 9:09:02,0;0,3658;A AC;0,237055172413793;A AC;18.01.22 9:09:02,4;0,145;A AC;Unstable;18.01.22 9:09:05,0
852;0,378;A AC;18.01.22 9:09:05,0;0:00:00,4;18.01.22 9:09:05,3;0,3931;A AC;0,38705;A AC;18.01.22 9:09:05,0;0,378;A AC;Interval;18.01.22 9:09:05,4
853;0,382;A AC;18.01.22 9:09:05,4;0:00:01,3;18.01.22 9:09:06,5;0,394;A AC;0,391361538461538;A AC;18.01.22 9:09:05,4;0,382;A AC;Stable;18.01.22 9:09:06,7
854;0,3348;A AC;18.01.22 9:09:06,7;0:00:03,4;18.01.22 9:09:10,0;0,39;A AC;0,261397058823529;A AC;18.01.22 9:09:07,0;0,1491;A AC;Unstable;18.01.22 9:09:10,1
855;0,3921;A AC;18.01.22 9:09:10,1;0:00:00,3;18.01.22 9:09:10,2;0,3935;A AC;0,3928;A AC;18.01.22 9:09:10,1;0,3921;A AC;Interval;18.01.22 9:09:10,4
856;0,393;A AC;18.01.22 9:09:10,4;0:00:04,5;18.01.22 9:09:10,6;0,3937;A AC;0,275764444444444;A AC;18.01.22 9:09:11,7;0,147;A AC;Unstable;18.01.22 9:09:14,9
857;0,3807;A AC;18.01.22 9:09:14,9;0:00:00,4;18.01.22 9:09:15,1;0,3855;A AC;0,383775;A AC;18.01.22 9:09:14,9;0,3807;A AC;Interval;18.01.22 9:09:15,3
858;0,3872;A AC;18.01.22 9:09:15,3;0:00:03,6;18.01.22 9:09:15,9;0,3894;A AC;0,269266666666667;A AC;18.01.22 9:09:16,4;0,1448;A AC;Unstable;18.01.22 9:09:18,9
859;0,3795;A AC;18.01.22 9:09:18,9;0:00:01,4;18.01.22 9:09:19,6;0,3937;A AC;0,39045;A AC;18.01.22 9:09:18,9;0,3795;A AC;Interval;18.01.22 9:09:20,4
860;0,3943;A AC;18.01.22 9:09:20,4;0:00:03,2;18.01.22 9:09:20,4;0,3943;A AC;0,256121875;A AC;18.01.22 9:09:21,1;0,1514;A AC;Unstable;18.01.22 9:09:23,6
861;0,3733;A AC;18.01.22 9:09:23,6;0:00:01,8;18.01.22 9:09:25,0;0,3921;A AC;0,388577777777778;A AC;18.01.22 9:09:23,6;0,3733;A AC;Interval;18.01.22 9:09:25,4
862;0,3905;A AC;18.01.22 9:09:25,4;0:00:02,9;18.01.22 9:09:25,4;0,3905;A AC;0,240224137931034;A AC;18.01.22 9:09:25,8;0,1469;A AC;Unstable;18.01.22 9:09:28,3
